1	0.5132137677785739	0.9555555555555556	0.0008887290954589844
2	0.5249503000423298	1.0	0.0017299175262451172
3	0.5341138754442482	0.9777777777777777	0.0025618871053059897
4	0.5439850262508865	1.0	0.0033895492553710936
5	0.5519870299294146	1.0	0.004210832383897569
6	0.5595648050816623	1.0	0.0050394535064697266
7	0.5673355257009003	1.0	0.005879852506849501
8	0.5737991071956476	1.0	0.006704441706339518
9	0.5805941835437064	1.0	0.007524167166815864
10	0.5866254977325913	1.0	0.008343373404608832
11	0.5925351414700637	1.0	0.00916791492038303
12	0.5985607814950735	1.0	0.009988599353366427
13	0.604395485168101	1.0	0.010828839408026801
14	0.6097767540254415	1.0	0.011652708053588867
15	0.6147903885760868	1.0	0.012467267778184679
16	0.6195068133379018	1.0	0.013289223776923285
17	0.6239736586412123	1.0	0.01411845948961046
18	0.6286765034415629	1.0	0.014950916502210828
19	0.6333215559602604	1.0	0.01578065554300944
20	0.6371579156632675	1.0	0.01661283704969618
21	0.6415392189167405	1.0	0.01744193500942654
22	0.645627593911631	1.0	0.018264521492852105
23	0.6495771645977413	1.0	0.019088755713568793
24	0.6530477515283847	1.0	0.019905334048800998
25	0.6569721795912467	1.0	0.020718118879530165
26	0.6606992075623438	1.0	0.02153374883863661
27	0.6637820462500067	1.0	0.022350205315483943
28	0.6673246430523344	1.0	0.023171138763427735
29	0.6709128525091879	1.0	0.023996909459431965
30	0.674377707267554	1.0	0.024818812476264107
31	0.6775712063679395	1.0	0.02564672893948025
32	0.680734774722121	1.0	0.02647327846950955
33	0.6836440549744043	1.0	0.027298853132459854
34	0.6866048522290129	1.0	0.02811998791164822
35	0.6892128501831771	1.0	0.028950145509507922
36	0.6921875089644747	1.0	0.029771349165174696
37	0.6950833785140517	1.0	0.030592600504557293
38	0.6980144258165195	1.0	0.03141445053948296
39	0.7006211949443898	1.0	0.03223262892829047
40	0.7033019294156632	1.0	0.03305783801608615
41	0.706159026623395	1.0	0.03388966984219021
42	0.7085490477184251	1.0	0.034717024697197806
43	0.7108028654717106	1.0	0.03555431895785861
44	0.7133388645605991	1.0	0.03637545903523763
45	0.7158121062098182	1.0	0.03719445864359538
46	0.7180477630044744	1.0	0.03801897896660699
47	0.7200645084041049	1.0	0.03883752293056912
48	0.7223103607508216	1.0	0.03965803252326117
49	0.7243833061019215	1.0	0.04047963354322645
50	0.7266945835295928	1.0	0.041297101974487306
51	0.7288099524880292	1.0	0.042119905683729385
52	0.7309513142007952	1.0	0.04294100867377387
53	0.7328636386857732	1.0	0.043761486477322045
54	0.7350993950319493	1.0	0.044572305679321286
55	0.7369136359114289	1.0	0.045397477679782444
56	0.7391382389449678	1.0	0.0462211185031467
57	0.7409519291528875	1.0	0.047037564383612736
58	0.7429131229844689	1.0	0.047866974936591256
59	0.7447506032890853	1.0	0.04869396951463487
60	0.7464563108857206	1.0	0.04952991803487142
61	0.7483226050664259	1.0	0.050354957580566406
62	0.7501934640270715	1.0	0.05120883517795139
63	0.7519033843389497	1.0	0.05243766572740343
64	0.7536040313729583	1.0	0.05371440781487359
65	0.755144681651789	1.0	0.05455262925889757
66	0.7566482566170062	1.0	0.055404112074110244
67	0.758395494807013	1.0	0.05624836815728081
68	0.760187250698307	1.0	0.057093869315253364
69	0.7618316316942718	1.0	0.05800628662109375
70	0.7632953506622556	1.0	0.05884705649481879
71	0.7648095780685348	1.0	0.05970807075500488
72	0.7665733986155019	1.0	0.0605362786187066
73	0.7681069189763927	1.0	0.06137204700046116
74	0.7697989469194387	1.0	0.06219888793097602
75	0.77120431383467	1.0	0.06301872465345594
76	0.7728203623509947	1.0	0.06383262210422092
77	0.77434735336259	1.0	0.06465987099541558
78	0.7759056310334204	1.0	0.06548244688245985
79	0.7773719567755601	1.0	0.0663075500064426
80	0.7787330153647293	1.0	0.06713896857367621
81	0.7802552449426313	1.0	0.06796635521782769
82	0.7818219112019476	1.0	0.0687925550672743
83	0.7832507270789163	1.0	0.06961241828070747
84	0.7848781226645599	1.0	0.07044255468580458
85	0.7860551664851392	1.0	0.07128440539042155
86	0.7874291833085065	1.0	0.07211219999525283
87	0.7889716049235669	1.0	0.07294544643825955
88	0.7903928869357008	1.0	0.07377095222473144
89	0.791927413235721	1.0	0.07459631496005588
90	0.7934372179654975	1.0	0.07542827924092611
91	0.7947882974503641	1.0	0.07624959415859646
92	0.7962302576555618	1.0	0.07706302007039388
93	0.7975047714332058	1.0	0.07789591683281792
94	0.7986391071534936	1.0	0.07872490882873535
95	0.7998274218513158	1.0	0.0795431031121148
96	0.8010191692340025	1.0	0.08036268022325303
97	0.8020426834679945	1.0	0.08118427064683702
98	0.8033009855265019	1.0	0.08200765715705025
99	0.8044554121111674	1.0	0.08282672034369574
100	0.8057195958721336	1.0	0.08365410698784723
101	0.8069034960384359	1.0	0.08447817696465386
102	0.8082100336761298	1.0	0.08529627058241103
103	0.8094446806331493	1.0	0.08613049189249675
